word	count	prob	mps	neighbors	s1	s2	s3	s4	s5	e1	e2	e3	e4	e5	length
nepoužíva	251	-8.89	0	0	1101	282	30	10	2	2423	186	7	4	3	9
prototypy	251	-10.03	0	0	2764	1139	143	28	8	1260	22	2	2	1	9
správcom	251	-8.19	0	0	1761	283	52	19	19	1223	761	34	1	1	8
trojica	251	-7.61	2	2	778	160	18	4	2	2423	101	33	2	2	7
hlohovec	251	-10.18	0	0	586	52	2	2	2	126	52	6	5	1	8
počítačovej	251	-9.21	0	0	2764	970	39	16	16	605	561	51	45	2	11
lubelskom	251	-9.08	0	0	432	21	2	1	1	1223	761	182	77	5	9
prežila	251	-5.9	4	5	2764	1139	423	7	6	2423	356	91	8	1	7
úspešných	251	-6.98	0	0	195	51	15	15	10	936	860	421	198	6	9
členka	251	-6.73	2	3	238	30	16	16	2	2423	278	15	4	1	6
ázijských	251	-8.52	0	0	11	8	8	4	4	936	860	421	125	53	9
otcovej	251	-7.44	0	0	1034	54	5	4	3	605	561	51	45	1	7
slovák	251	-7.03	2	3	1761	136	68	51	6	353	9	3	2	1	6
gb	251	-4.86	32	34	244	1	1	1	1	57	1	1	1	1	2
pohybov	251	-6.91	2	2	2764	970	45	12	12	670	580	7	1	1	7
carlos	251	-8.93	0	1	474	37	8	4	2	351	21	2	1	1	6
prachatice	251	-9.04	0	0	2764	1139	95	25	3	2264	129	47	4	2	10
hodnotenia	251	-9.38	0	0	586	150	24	14	13	2423	532	175	83	3	10
máriu	251	-6.79	6	7	1018	19	6	5	1	1587	125	10	2	1	5
dolnosliezskom	251	-14.7	0	0	940	296	23	10	2	1223	761	182	77	4	14
kaplán	251	-6.92	0	0	1091	207	30	6	1	403	25	4	3	1	6
sochu	250	-5.65	4	5	1761	96	27	8	1	1587	59	19	3	1	5
mostu	250	-5.18	10	11	1018	187	16	7	1	1587	113	14	3	1	5
náhodou	250	-8.09	0	0	1101	225	7	4	4	1587	410	16	6	4	7
vlastnili	250	-8.88	0	0	1578	88	48	32	29	1206	340	112	17	3	9
